Id,Name,Age
Q45278,Johann Michael Sailer,15
Q45283,Rupert Mayer,22
Q45287,Alfred Polgar,16
Q45290,Nathaniel Peffer,35
Q45291,Siegfried Sommer,31
Q45294,Eugen Roth,38
Q45296,Matthias Alban,17
Q45302,Alexander Girardi,29
Q45307,Aleksander Zederbaum,34
Q45309,Ludwig Thoma,21
Q45317,Joseph Wendel,33
Q45319,Karl von Fasbender,21
Q45336,Konrad Bayer,27
Q45337,Ernst von Wildenbruch,20
Q45338,Günther Kaufmann,27
Q45342,Georg Häfner,32
Q45346,Fernando de Buen y Lozano,33
Q45353,Al Swearengen,20
Q45357,Hans Clarin,28
Q45365,Gerhard Bronner,27
Q45370,Roy Black,26
Q45374,João Barbosa Rodrigues,28
Q45375,Alex Harvey,24
Q45379,Danuta Siedzikówna,25
Q45380,John Lewis,30
Q45385,Carlos Baliño,14
Q45391,"Anna de' Medici, Archduchess of Austria",22
Q45411,Eduard Macheiner,35
Q45413,Georg Eder,25
Q45415,Rudolph Moshammer,25
Q45417,Friedrich Achleitner,37
Q45419,Ernst Mosch,17
Q45420,Yolande Louise of Savoy,30
Q45423,Alois Irlmaier,29
Q45426,Matthias Klostermayr,21
Q45427,Blanche of Montferrat,14
Q45428,Charles A. Ferguson,15
Q45431,William Sidney Mount,27
Q45436,Hans von Trotha,16
Q45439,Seth Bullock,17
Q45440,Albrecht Berblinger,22
Q45447,Georg Danzer,38
Q45451,Karl Berg,26
Q45466,Josef Andreas Jungmann,36
Q45476,Joachim Chreptowicz,35
Q45481,Franz Xaver Eder,20
Q45485,Manfred Müller,33
Q45506,Johannes Diodato,26
Q45521,Dieter Hildebrandt,14
Q45534,Woody Crumbo,19
Q45537,Mathias Kneißl,22
Q45542,Helmut Fischer,19
Q45545,Hermann Leopoldi,26
Q45546,William Wordsworth,30
Q45553,Robert J. Wilke,33
Q45554,Michael Buchberger,39
Q45558,Beppo Brem,40
Q45561,Lucille Lund,19
Q45562,Gustav Pick,38
Q45571,Gaetano Fraschini,25
Q45572,Joseph Hannesschläger,34
Q45574,Toni Berger,32
Q45575,Dennis M. Ritchie,39
Q45579,Marie des Anges,29
Q45580,Franz Stelzhamer,25
Q45593,Eberhard Kranzmayer,17
Q45596,Ludwig Gruber,14
Q45601,Karl Hodina,32
Q45610,Acker Bilk,31
Q45618,Johann Wenzel von Gallas,28
Q45622,Sigismund Felix Freiherr von Ow-Felldorf,31
Q45627,Karl Felix Wolff,18
Q45629,Cajetan Anton von Notthaft,25
Q45638,Jerzy Wyrozumski,26
Q45639,Catherine de' Medici,28
Q45641,Charles-Edward Amory Winslow,39
Q45644,Claudine de Brosse,37
Q45661,Coco Chanel,20
Q45662,Klemens von Metternich,23
Q45682,Jean Sibelius,22
Q45697,Zhu Yujian,29
Q45723,Jacques Maritain,38
Q45765,Jack London,37
Q45785,Kim Dae-jung,27
Q45789,Satyendra Nath Bose,17
Q45795,Pierre Schwinte,40
Q45796,Silvana Gallardo,35
Q45837,André Charlet,14
Q45838,Kenelm Digby,21
Q45859,Isabella I of Castile,14
Q45863,Ludwig Streicher,23
Q45934,Eduardo López Ochoa,31
Q45943,Ernest Lewis,29
Q45950,Charles Ericksen,32
Q45951,Mike Fitzpatrick,30
Q45952,George Dole,21
Q45970,Czesław Miłosz,16
Q45978,Robert Gourdon,31
Q45985,Nikolaus von Flondor,21
Q46000,Thomas Watson,14
Q46004,Temistocle Popa,19
Q46048,Andreas Stadler,40
Q46053,Clive Dunn,40
Q46081,Charles Henry Hitchcock,14
Q46084,Alois Scholz,19
Q46089,Sandy Berger,15
Q46090,Sylvester III,30
Q46096,Felix Mendelssohn,15
Q46100,Eugen Suchoň,18
Q46110,Herbert Chipp,33
Q46114,Papa Eftim II,40
Q46120,William Alfred Fowler,33
Q46123,Tomasz Pajzderski,38
Q46126,Uladzimir Karoĺ,24
Q46132,Alvin Lee,29
Q46139,Man Ray,27
Q46151,Jacob Cats,15
Q46167,Jakiv Susha,36
Q46172,Denis Thatcher,28
Q46181,Mikałaj Szkialonak,14
Q46182,Zoska Veras,18
Q46217,Stanisław Poniatowski,33
Q46219,Jurgis Tiškevičius Logoiskis,33
Q46222,Marcjan Michał Ogiński,22
Q46248,Terry Pratchett,25
Q46259,Kim Il-yeop,19
Q46329,Stanisław Poniatowski,20
Q46349,Bohumír Matal,22
Q46373,Edgar Degas,15
Q46379,José Videla Castillo,39
Q46391,Tarateño Rojas,18
Q46392,Amjad Khan,19
Q46398,Pablo Lucero,27
Q46405,Bjørnstjerne Bjørnson,40
Q46407,Christoph Heinrich Kniep,37
Q46408,Georgia O'Keeffe,31
Q46416,Sebastiano Folli,38
Q46420,Ibn Arabi,18
Q46423,Jim Fitzgerald,18
Q46424,Henk Visser,16
Q46428,Tycho Jæger,35
Q46434,Hetty Blok,20
Q46479,Zarah Leander,24
Q46507,Fernand Grosjean,20
Q46548,Vladas Jakubėnas,38
Q46557,Rina Zaizov Marx,25
Q46561,Ahmet Mithat Efendi,32
Q46574,Isamu Togawa,16
Q46577,Jakob Erlandsen,38
Q46579,John Burt,38
Q46599,Mikhail Lermontov,22
Q46602,Ivan Bunin,29
Q46621,Sergio Burzi,21
Q46633,Charles Babbage,34
Q46636,Jack Kevorkian,23
Q46647,Nikolai Essen,22
Q46656,Lewis Clive,27
Q46658,Álvaro de Figueroa,28
Q46662,Riccardo Divora,33
Q46664,Walter Meyer,20
Q46666,Agnes Haakonsdatter,17
Q46667,Nelson Margetts,35
Q46675,Akhtar Raza Khan,19
Q46706,Eugène Ionesco,20
Q46734,Constantine II,20
Q46739,Octavio Paz,26
Q46755,Benny Goodman,32
Q46774,Arvo Lindén,36
Q46776,Johan Olin,22
Q46778,Hans Hildebrand,31
Q46779,Willoughby Hamilton,27
Q46782,Stanley Bacon,32
Q46798,Ahmed Shahe Durrani,21
Q46830,Robert Hooke,28
Q46874,Bobbie Rosenfeld,35
Q46908,Tatyana Elizarenkova,19
Q46923,Gar Samuelson,20
Q46928,Max Theiler,21
Q46932,Ismail Qemali,32
Q47000,José de Figueroa y Alonso-Martínez,23
Q47004,Kurt Graebe,30
Q47007,Naim Frashëri,24
Q47009,Feodor Minkov,32
Q47011,Zigmas Zinkevičius,30
Q47025,John Piatrowski,24
Q47028,Ioannis Politis,18
Q47087,Arthur C. Clarke,28
Q47088,Carl David af Wirsén,26
Q47102,Joseph Smith,36
Q47120,David Oistrakh,28
Q47139,Slobodan Milošević,34
Q47149,Sylvester I,16
Q47152,Mary Shelley,29
Q47159,Nate Dogg,30
Q47162,Romain Rolland,39
Q47185,Anne Anderson,21
Q47197,Tyko Vylka,20
Q47208,Louis-Claude de Saint-Martin,37
Q47210,Arthur Morin,21
Q47285,J. J. Thomson,39
Q47292,"Cosimo III de' Medici, Grand Duke of Tuscany",37
Q47293,Erich Maria Remarque,23
Q47305,Kang Gyeong-ae,21
Q47361,Gaston Castel,29
Q47365,Marie Antoinette,37
Q47412,Ferdinand I of Aragon,24
Q47426,Milton Friedman Correa,21
Q47434,Edmund Halley,33
Q47478,Swami Vivekananda,35
Q47480,Paul Dirac,23
Q47484,André Gide,18
Q47551,Titian,28
Q47561,Ivo Andrić,19
Q47595,Alfonso X of Castile,26
Q47619,Nadine Gordimer,20
Q47640,Karl Jónsson,15
Q47651,Marco Pannella,34
Q47667,Hu Shih,23
Q47674,Amerigo Vespucci,16
Q47677,Chen Boda,36
Q47695,Rudolf Christoph Eucken,29
Q47737,Kahlil Gibran,24
Q47739,Zhuangzi,27
Q47755,Imre Kertész,25
Q47780,Zaha Hadid,40
Q47812,Bertel Thorvaldsen,25
Q47842,Empress Dowager Cixi,31
Q47878,Sid Vicious,27
Q47900,Nestor Makhno,16
Q47906,Hermann Göring,28
Q47946,Henry Morgenthau,28
Q48032,Vasily Sokolovsky,33
Q48034,Vasily Ivanovich Petrov,40
Q48037,Pyotr Koshevoy,29
Q48041,Dmitry Yazov,27
Q48042,Sergey Akhromeyev,14
Q48044,Grigory Kulik,22
Q48047,Boris Shaposhnikov,18
Q48048,Ivan Ignatyevich Yakubovsky,31
Q48051,Viktor Kulikov,20
Q48053,Kirill Moskalenko,33
Q48055,Sergey Biryuzov,17
Q48067,Dmitriy Ustinov,25
Q48070,Pavel Batitsky,15
Q48074,Filipp Golikov,32
Q48077,Semyon Kurkotkin,38
Q48084,Andrey Yeryomenko,29
Q48093,Nikolai Bulganin,40
Q48097,Nikolai Ogarkov,18
Q48100,Nikolay Ivanovich Krylov,39
Q48102,Matvei Zakharov,29
Q48112,Ivan Bagramyan,18
Q48115,"Fulk IV, Count of Anjou",27
Q48129,Vasily Blyukher,15
Q48134,Leonid Govorov,18
Q48145,Kirill Meretskov,26
Q48149,Fyodor Tolbukhin,20
Q48173,Bedřich Smetana,15
Q48185,Gerald du Maurier,34
Q48210,Al-Baghawi,17
Q48211,Alexander Kerensky,32
Q48217,Shlomo Halevi Alkabetz,31
Q48226,Ralph Waldo Emerson,20
Q48231,Idi Amin,14
Q48246,Ernst Haeckel,24
Q48252,Nikola Tavelić,29
Q48301,Martin Heidegger,22
Q48319,Hans Holbein,34
Q48345,Johann Christoph Bach II,31
Q48351,Dorothy Round,26
Q48355,Igor Netto,37
Q48357,Elmer Niklander,26
Q48363,Rudolf Friml,35
Q48364,Tanya Savicheva,31
Q48368,vkdbdufjhrikej,39
Q48373,David Livingstone,28
Q48389,Svetlana Kitova,24
Q48402,George Lawrence Price,14
Q48484,Jan Kazimierz Chodkiewicz,25
Q48487,Hieronim Chodkiewicz,14
Q48495,Rufus Ignatiev,25
Q48502,Marika Rökk,14
Q48544,Cosimo de' Medici,14
Q48547,"Cosimo I de' Medici, Grand Duke of Tuscany",39
Q48548,Carl Milles,37
Q48549,Ronald McLean,28
Q48552,Guido Romano,18
Q48555,Wilhelm Steffensen,32
Q48566,William Beechey,18
Q48574,Arthur Amundsen,18
Q48576,Paul Durin,33
Q48580,Jacob Opdahl,23
Q48583,Giuseppe Domenichelli,24
Q48585,René Boulanger,23
Q48586,Oskari Friman,16
Q48587,Martti Nieminen,26
Q48588,Lorenzo Mangiante,27
Q48589,Zenta Mauriņa,30
Q48627,Thomas Conrad Porter,35
Q48632,Atanazy Szeptycki,25
Q48653,Leon Szeptycki,19
Q48659,Eduardo Fabini,24
Q48671,Roman Steinberg,29
Q48674,René Fonck,37
Q48682,Vasyl Velychkovsky,25
Q48684,Francisco Javier de Elío,32
Q48690,Osvaldo Dorticós,22
Q48695,Harvey Martin,29
Q48700,Laurence Irving,31
Q48703,Al-Muzani,28
Q48724,Harry McShane,15
Q48745,Lee Harvey Oswald,16
Q48765,Stanley Donen,14
Q48771,Samuel Mohilever,39
Q48774,Gerry Goffin,24
Q48792,George Foster Shepley,33
Q48797,Hans von Kulmbach,26
Q48817,Ignacio Merino,16
Q48835,Butch van Breda Kolff,30
Q48864,William Albert Hiltner,35
Q48871,Douglas Rodríguez,25
Q48876,Theodore Romzha,35
Q48900,Ludovico Ariosto,38
Q48956,Hermann Staudinger,29
Q48965,Carl Wernicke,18
Q48973,Glenn Seaborg,19
Q48977,Archer Martin,17
Q48979,Richard Laurence Millington Synge,40
Q48983,Linus Pauling,27
Q48986,Cyril Norman Hinshelwood,35
Q48987,Jonathan Demme,34
Q48988,Marie Killick,31
Q48990,Nikolay Semyonov,24
Q49004,Patrick Swayze,14
Q49027,Vittorio Mezzogiorno,34
Q49032,Annette Abbott Adams,36
Q49034,Hedy Lamarr,33
Q49036,Octavia Victoria Rogers Albert,17
Q49038,Mary Macaulay,23
Q49039,Elsie MacGill,15
Q49056,Barbara Robbins,24
Q49061,Clarissa Minnie Thompson Allen,37
Q49066,Misha Mahowald,19
Q49068,Samuel W. Lewis,16
Q49070,Florence Violet McKenzie,39
Q49074,Kurt Vonnegut,40
Q49080,Isaak Babel,35
Q49081,Christopher Hitchens,39
Q49086,Simon Wiesenthal,18
Q49237,Leo X,21
Q49245,Marlyn Meltzer,17
Q49271,Julia O'Connor,14
Q49277,Daphne Oram,27
Q49280,Mary Engle Pennington,29
Q49281,Marina Popovich,31
Q49282,Dorothée Pullinger,36
Q49284,Judith Resnik,27
Q49285,Sally Ride,33
Q49288,Margaret Dreier Robins,38
Q49292,Madge Syers,27
Q49304,William Penn Adair,22
Q49325,Albert Schweitzer,16
Q49347,Melvin Calvin,38
Q49349,Louis Plack Hammett,27
Q49351,Robert Robinson,16
Q49353,Ian Heilbron,20
Q49355,James Bryant Conant,32
Q49356,Ira Remsen,25
Q49383,Giuseppe Tomassetti,15
Q49418,Rudolf Nebel,17
Q49419,Wolfgang Reinhold,16
Q49422,Shigeru Inoda,31
Q49423,Teodor Waga,19
Q49426,Ellsworth Paine Killip,19
Q49446,Louis-Gaston de Sonis,29
Q49448,Robert Nivelle,27
Q49450,Simon Bernard,22
Q49452,Pierre Clostermann,28
Q49463,Marina Raskova,24
Q49465,Georges Feydeau,15
Q49478,Pierre de Marivaux,35
Q49481,Sergei Prokofiev,24
Q49484,Konstantin Stanislavski,26
Q49491,Friedrich von Schubert,20
Q49492,Michael Chekhov,16
Q49496,Jean de La Fontaine,20
Q49521,Konrad Spindler,26
Q49575,Dizzy Gillespie,19
Q49588,Franz Xaver Uhl,34
Q49606,Yury Vlasov,15
Q49618,James Rhyne Killian,16
Q49620,Julius Adams Stratton,30
Q49637,Roger Nimier,32
Q49639,Artūras Rimkevičius,22
Q49643,Alexandre Fiodorovitch Kistiakovski,19
Q49686,Vasili III of Russia,16
Q49698,Johann Alexander Döderlein,16
Q49699,Emperor Wu of Liu Song,15
Q49701,Emperor Shao of Liu Song,32
Q49702,Emperor Wen of Liu Song,23
Q49707,Georg Bachmann,35
Q49709,Christian Weber,24
Q49712,Eduard Mezger,34
Q49713,Wilhelm Stählin,22
Q49714,Otto Willi Gail,16
Q49715,Adam Neuser,25
Q49721,Ludwig Fels,25
Q49728,Thomas von Absberg,28
Q49730,Ferdinand Heuckenkamp,16
Q49734,Cass Elliot,31
Q49735,Johnny Nash,21
Q49744,Victor Horta,21
Q49746,Michel de Ghelderode,22
Q49747,Maurice Maeterlinck,33
Q49752,Pierre de Ronsard,18
Q49753,Jacques Crickillon,40
Q49761,Rosario Bentivegna,38
Q49767,François-René de Chateaubriand,23
Q49815,Rob Levin,30
Q49828,Randy Pausch,38
Q49888,Solomon Burke,28
Q49902,Emily Warren Roebling,23
Q49961,"Odo, Earl of Kent",35
Q49963,Tatsuo Sato,40
Q49967,Adhemar of Le Puy,19
Q49976,Koichi Kato,19
Q49979,Steven Runciman,22
Q49987,Hans Holbein the Elder,30
Q49997,Leah Rosenfeld,39
Q50003,Alberto Sordi,18
Q50005,Giulio Andreotti,36
Q50020,John Stuart Mill,15
Q50026,Miyu Matsuki,26
Q50051,John Tebbel,28
Q50184,Yi Sun-sin,18
Q50185,Louis Couperin,29
Q50186,François Couperin,14
Q50187,César Franck,22
Q50599,Ted Stevens,31
Q50655,Hermann Brunner,37
Q50656,Zacharie Astruc,33
Q50658,Heinrich Maria Davringhausen,17
Q50659,Louis Leroy,18
Q50672,Finn Christian Jagge,40
Q50713,Jean Renoir,28
Q50764,Éric Rohmer,16
Q50788,Paul Mauriat,14
Q50794,Johann Leopold Ludwig von Brese-Winiary,39
Q50801,Hans Alexis von Biehler,29
Q50804,Karl von Grolman,26
Q50810,Gustav von Rauch,16
Q50813,Moritz Karl Ernst von Prittwitz,35
Q50818,Friedrich August Peter von Colomb,26
Q50821,Ernst Ludwig von Aster,19
Q50823,Hermann von Boyen,34
Q50828,Georg von Kameke,40
Q50831,Wilhelm Eugen Ludwig Ferdinand von Rohr,26
Q50878,Nina Dumbadze,25
Q50893,Paul Elvstrøm,38
Q50903,Victor Ilitch Alexeev,17
Q50922,Prince Augustus Ferdinand of Prussia,40
Q50926,Zita of Bourbon-Parma,32
Q50943,Arina Rodionovna Yakovleva,26
Q50949,Helga Hahnemann,29
Q50984,Princess Wilhelmina of Hesse-Kassel,32
Q50989,Edward Akufo-Addo,25
Q50993,Prince Henry of Prussia,34
Q50998,Prince Adalbert of Prussia,27
Q51000,Adelaide del Vasto,30
Q51002,Jerry Rawlings,38
Q51007,Prince Adolf of Schaumburg-Lippe,32
Q51008,John Evans Atta Mills,28
Q51028,Prince Albert of Prussia,20
Q51029,Yi Bangja,22
Q51030,Zoltán Zelk,32
Q51040,Ida Ferenczy,15
Q51056,Franz Joseph I of Austria,17
Q51057,Len Wein,39
Q51066,István Gulyás,15
Q51068,Charles I of Austria,24
Q51088,Antonio Salieri,22
Q51089,Beatrice Regina della Scala,28
Q51107,Georges Courteline,19
Q51109,Esther Szekeres,40
Q51114,John Ford,20
Q51116,Pietro Magni,32
Q51123,D. W. Griffith,34
Q51127,Carl Theodor Dreyer,38
Q51129,Vasili Bazhenov,29
Q51131,Nikolay Alexandrovich Lvov,30
Q51132,Giambattista Canal,17
Q51133,King Vidor,20
Q51136,Alexei Baikov,17
Q51137,Carlo Scarpa,33
Q51138,Alexander Baryshnikov,35
Q51139,Alvin Stardust,34
Q51156,Domenico Maria Federici,23
Q51170,Tommaso da Modena,18
Q51184,Giuseppe Mazzotti,30
Q51186,Giovanni Comisso,39
Q51189,Arturo Martini,27
Q51193,Henri François Gabriel Viollier,29
Q51199,Andrey Voronikhin,14
Q51205,Andreyan Zakharov,24
Q51213,Adrian Vassilievitch Kokorev,17
Q51217,Roman Kuzmin,30
Q51221,Ivan Starov,26
Q51232,Ludwig Spoerer,40
Q51233,Johann Waldemar Strom,27
Q51267,Kofi Abrefa Busia,32
Q51461,Sam Peckinpah,20
Q51466,Budd Boetticher,22
Q51472,Rouben Mamoulian,19
Q51476,Tod Browning,25
Q51488,John Cassavetes,16
Q51490,George Stevens,22
Q51491,Michael Curtiz,29
Q51492,Frank Capra,38
Q51495,William Wyler,31
Q51498,Robert Siodmak,31
Q51499,Curtis Bernhardt,16
Q51503,Franklin J. Schaffner,26
Q51505,Marcellin Marbot,35
Q51506,Richard Attenborough,30
Q51508,Adolphe Marbot,31
Q51510,Wolfgang Hildesheimer,21
Q51511,George A. Romero,33
Q51512,Ira H. Abbott,22
Q51513,Hugo von Hofmannsthal,16
Q51515,John Chadwick,34
Q51519,Alan J. Pakula,36
Q51522,Sydney Pollack,29
Q51525,Miloš Forman,30
Q51535,Vincente Minnelli,37
Q51537,Mike Nichols,32
Q51541,Nicolas Roeg,27
Q51545,Luis Buñuel,27
Q51547,Billy Wilder,22
Q51549,Jacques Tati,25
Q51559,Sidney Lumet,14
Q51562,Ernst Lubitsch,18
Q51570,George Roy Hill,39
Q51575,John Huston,27
Q51581,Howard Hawks,37
Q51583,Joseph L. Mankiewicz,19
Q51584,Gustav Leonhardt,34
Q51666,historical Jesus,24
Q51672,Herod the Great,30
Q51680,Annas,18
Q51699,Imre Szász,37
Q51702,Margaret Hutchinson Rousseau,25
Q51703,Dina Merrill,38
Q51706,Alexandre Bakounine,38
Q51715,Rachel Shalon,25
Q51717,Baldwin I of Jerusalem,23
Q51718,Baldwin II of Jerusalem,20
Q51719,"Joscelin I, Count of Edessa",28
Q51720,"Tancred, Prince of Galilee",28
Q51753,Elias Boudinot,33
Q51754,Elias Boudinot,37
Q51760,Billy Bowlegs,18
Q51762,Ola Delight Smith,16
Q51763,David Brown,22
Q51765,Kuno von Klebelsberg,27
Q51769,Frances Spence,40
Q51772,Sára Salkaházi,35
Q51775,Harriet Williams Russell Strong,27
Q51776,Dennis Bushyhead,14
Q51779,Violant of Hungary,33
Q51809,Hildegard Maria Rauchfuß,28
Q51824,Michael Spohn,15
Q51859,Conrado del Campo,28
Q51869,Ludwig Sauer,36
Q51870,Gaspar Fernández,18
Q51880,Charles de Foucauld,15
Q51883,Dirk Walther Oetting,31
Q51884,John of Damascus,28
Q51886,Ursula Kurz,29
Q51907,Olga Meyer,32
Q51911,Charlotte Beradt,39
Q51928,Agnes Harder,24
Q51932,Erika Molny,18
Q51941,Hilda Knobloch,22
Q51953,Martha Wölger,21
Q51957,Grete von Urbanitzky,16
Q51959,Emma Cramer-Crummenerl,26
Q51987,Hermann Wiebe,30
Q51988,Richard Lucae,19
Q51989,Johann Gottfried Schadow,38
Q51990,Jean-Pierre-Antoine Tassaert,15
Q51992,Hans Bleckwenn,29
Q52015,Ursel Peter,31
Q52030,Janne Furch,21
Q52042,James Rector,23
Q52044,Maria Lauber,20
Q52045,Frida Schuhmacher,36
Q52049,Mathilde Raven,23
Q52061,Hildegard Gerster-Schwenkel,30
Q52064,Alice von Gaudy,20
Q52079,Pauline Krone,33
Q52131,Bertha Augusti,34
Q52206,Lope de Rueda,29
Q52249,Colette Audry,16
Q52253,Alexey Stakhanov,16
Q52260,Karl Neuenhofer,36
Q52264,Erich Boden,38
Q52317,Peter Becker,36
Q52354,Elmer McCollum,35
Q52375,Aarne Valkama,19
Q52394,Erkki Penttilä,20
Q52396,Sara Mustonen,32
Q52398,Raimo Manninen,22
Q52407,Kalevi Häkkinen,40
Q52409,Marcel Carné,36
Q52411,Tony Richardson,25
Q52412,Stanislav Petrov,33
Q52431,George Nakashima,15
Q52438,"Willoughby Bertie, 4th Earl of Abingdon",20
Q52488,Ales Adamovich,32
Q52529,Margot Taule,32
Q52559,Ruth Teitelbaum,21
Q52570,Valdemar Langlet,23
Q52580,Eugène Lanti,27
Q52589,Emil Zátopek,38
Q52627,Bob Mathias,21
Q52640,Parry O'Brien,25
Q52642,Al Oerter,35
Q52651,Jesse Owens,14
Q52659,Peter Snell,15
Q52674,Ray Ewry,29
Q52878,Gustaf VI Adolf of Sweden,38
Q52890,Gustaf V of Sweden,34
Q52917,Bobbi Trout,40
Q52923,Janice E. Voss,35
Q52924,Oscar II of Sweden,21
Q52925,Charles XV of Sweden,25
Q52926,Oscar I of Sweden,38
Q52927,Charles XIV John of Sweden,31
Q52928,Charles XIII of Sweden,35
Q52929,Gustav IV Adolf of Sweden,14
Q52930,Gustav III of Sweden,17
Q52931,Adolf Frederick of Sweden,37
Q52932,Frederick I of Sweden,33
Q52933,"Ulrika Eleonora, Queen of Sweden",36
Q52934,Charles XII of Sweden,37
Q52935,Charles XI of Sweden,31
Q52936,Charles X Gustav of Sweden,20
Q52937,Christina I of Sweden,31
Q52938,Gustavus Adolphus of Sweden,36
Q52939,Charles IX of Sweden,37
Q52940,Sigismund III Vasa,15
Q52944,John III of Sweden,19
Q52945,Eric XIV of Sweden,23
Q52947,Gustav I of Sweden,25
Q52950,Louis de Geer the Elder,31
Q52951,Arvid Posse,28
Q52956,Carl Johan Thyselius,26
Q52958,Robert Themptander,28
Q52960,Gillis Bildt,34
Q52964,Gustaf Åkerhielm,29
Q52968,Erik Gustaf Boström,25
Q52969,Fredrik von Otter,15
Q52972,Johan Ramstedt,24
Q52985,Hergé,35
Q52997,Otto Preminger,27
Q53002,François Truffaut,24
Q53003,Roberto Rossellini,26
Q53004,Vittorio De Sica,34
Q53005,Alessandro Blasetti,18
Q53006,Pietro Germi,22
Q53008,Mauro Bolognini,29
Q53009,Bernardo Bertolucci,35
Q53012,Guido Brignone,21
Q53013,Mario Camerini,20
Q53015,Luigi Comencini,34
Q53016,Giuseppe De Santis,15
Q53018,Marco Ferreri,32
Q53020,Carmine Gallone,16
Q53023,Nanni Loy,30
Q53024,Raffaello Matarazzo,19
Q53026,Mario Monicelli,20
Q53031,Gillo Pontecorvo,27
Q53034,Dino Risi,18
Q53035,Massimo Troisi,37
Q53037,Ettore Scola,30
Q53040,Franco Zeffirelli,29
Q53041,Valerio Zurlini,24
Q53043,Giovanni Pastrone,37
Q53044,Elio Petri,25
Q53049,Luigi Magni,18
Q53050,Francesco Rosi,22
Q53052,Stefano Vanzina,37
Q53068,Claudio Monteverdi,39
Q53100,Charlotte Amalie of Hesse-Wanfried,35
Q53107,Anna of Hungary,36
Q53109,Count Palatine Francis Louis of Neuburg,38
Q53111,Miloš Kopecký,28
Q53114,Hodierna of Jerusalem,18
Q53286,Christian Lundeberg,23
Q53292,Karl Staaff,19
Q53294,Arvid Lindman,29
Q53300,Hjalmar Hammarskjöld,18
Q53305,Carl Swartz,19
Q53310,Nils Edén,22
Q53325,Arthur Ashe,17
Q53331,Pauline Betz,24
Q53338,Louise Brough,21
Q53343,Don Budge,25
Q53349,Carole Caldwell Graebner,27
Q53369,Dorothea Douglass,30
Q53371,Dorothy Cheney,36
Q53373,Meredith Colket,27
Q53390,Maureen Connolly,36
Q53403,Dwight Filley Davis,17
Q53410,John Doeg,21
Q53411,Margaret Osborne duPont,38
Q53433,Boris Pustyntsev,39
Q53436,Bolesław I the Brave,22
Q53437,Augustus II the Strong,40
Q53438,Augustus III of Poland,21
Q53439,Bolesław II Rogatka,20
Q53440,Bolesław II the Generous,26
Q53441,Bolesław III Wrymouth,14
Q53442,Bolesław IV the Curly,26
Q53443,Bolesław V the Chaste,16
Q53444,Frederick Augustus I of Saxony,34
Q53445,Henry I the Bearded,29
Q53446,Henry II the Pious,19
Q53447,Henryk IV Probus,26
Q53448,Henry III of France,26
Q53449,Jadwiga I of Poland,34
Q53450,Alexander Jagiellon,25
Q53451,John I Albert,27
Q53452,John II Casimir Vasa,16
Q53454,John III Sobieski,30
Q53455,Casimir I the Restorer,39
Q53456,Casimir II the Just,18
Q53457,Casimir III the Great,32
Q53459,Casimir IV Jagiellon,22
Q53460,Konrad I of Masovia,18
Q53541,Jean Batten,27
Q53547,Vitas Gerulaitis,20
Q53550,Althea Gibson,38
Q53554,Pancho Gonzales,20
Q53564,Doris Hart,31
Q53567,Helen Jacobs,33
Q53568,Bill Johnston,21
Q53595,Pranas Brazinskas,31
Q53603,Tamás Cseh,22
Q53620,Hjalmar Branting,28
Q53623,Albert Peter,17
Q53626,Louis De Geer the Younger,38
Q53628,Oscar von Sydow,40
Q53633,Ernst Trygger,15
Q53637,Rickard Sandler,21
Q53642,Carl Gustaf Ekman,16
Q53650,Felix Hamrin,15
Q53660,Per Albin Hansson,18
Q53667,Markus Traber,39
Q53674,Paul Riant,17
Q53701,Axel Pehrsson-Bramstorp,25
Q53707,Tage Erlander,37
Q53713,Olof Palme,17
Q53721,Thorbjörn Fälldin,29
Q53729,Walter Bonatti,29
Q53733,Ola Ullsten,39
Q53748,Alexander Khakhanov,23
Q53783,Enver Hoxha,22
Q53822,Henry Miller,38
Q53991,Leszek I the White,31
Q53994,Leszek II the Black,32
Q53998,Louis I of Hungary,35
Q54010,Mieszko IV Tanglefoot,35
